Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
10/17/2019 10:07:29 PM,56,PAU,32:05:25.374,00:00:10.001,1,1,A123_2p5Ah_ageing_90k_case,3.4448,0.0000,23.6187,0.0000,0.0000,0.0000,
10/17/2019 10:07:39 PM,56,PAU,32:05:35.384,00:00:20.011,1,1,A123_2p5Ah_ageing_90k_case,3.4444,0.0000,23.5118,0.0000,0.0000,0.0000,
10/17/2019 10:07:49 PM,56,PAU,32:05:45.379,00:00:30.006,1,1,A123_2p5Ah_ageing_90k_case,3.4443,0.0000,23.6187,0.0000,0.0000,0.0000,
10/17/2019 10:07:59 PM,56,PAU,32:05:55.385,00:00:40.012,1,1,A123_2p5Ah_ageing_90k_case,3.4439,0.0000,23.6187,0.0000,0.0000,0.0000,
10/17/2019 10:08:09 PM,56,PAU,32:06:05.380,00:00:50.007,1,1,A123_2p5Ah_ageing_90k_case,3.4438,0.0000,23.6187,0.0000,0.0000,0.0000,
10/17/2019 10:08:19 PM,56,PAU,32:06:15.376,00:01:00.003,1,1,A123_2p5Ah_ageing_90k_case,3.4434,0.0000,23.6187,0.0000,0.0000,0.0000,
10/17/2019 10:08:19 PM,56,PAU,32:06:15.376,00:01:00.003,1,1,A123_2p5Ah_ageing_90k_case,3.4434,0.0000,23.6187,0.0000,0.0000,0.0000,
10/17/2019 10:08:29 PM,57,DCH,32:06:25.388,00:00:10.004,1,1,A123_2p5Ah_ageing_90k_case,3.3631,-2.4998,23.5118,-0.0069,-0.0235,0.0000,
10/17/2019 10:08:39 PM,57,DCH,32:06:35.393,00:00:20.009,1,1,A123_2p5Ah_ageing_90k_case,3.3358,-2.4998,23.6187,-0.0139,-0.0468,0.0000,
10/17/2019 10:08:49 PM,57,DCH,32:06:45.388,00:00:30.004,1,1,A123_2p5Ah_ageing_90k_case,3.3189,-2.4998,23.6187,-0.0208,-0.0698,0.0000,
10/17/2019 10:08:59 PM,57,DCH,32:06:55.392,00:00:40.008,1,1,A123_2p5Ah_ageing_90k_case,3.3080,-2.4998,23.6187,-0.0278,-0.0929,0.0000,
10/17/2019 10:09:09 PM,57,DCH,32:07:05.387,00:00:50.003,1,1,A123_2p5Ah_ageing_90k_case,3.3006,-2.4972,23.5118,-0.0347,-0.1158,0.0000,
10/17/2019 10:09:19 PM,57,DCH,32:07:15.396,00:01:00.012,1,1,A123_2p5Ah_ageing_90k_case,3.2955,-2.4998,23.5118,-0.0417,-0.1387,0.0000,
10/17/2019 10:09:29 PM,57,DCH,32:07:25.386,00:01:10.002,1,1,A123_2p5Ah_ageing_90k_case,3.2921,-2.4972,23.6187,-0.0486,-0.1615,0.0000,
10/17/2019 10:09:39 PM,57,DCH,32:07:35.386,00:01:20.002,1,1,A123_2p5Ah_ageing_90k_case,3.2898,-2.4998,23.6187,-0.0555,-0.1844,0.0000,
10/17/2019 10:09:49 PM,57,DCH,32:07:45.388,00:01:30.004,1,1,A123_2p5Ah_ageing_90k_case,3.2882,-2.4998,23.6187,-0.0625,-0.2072,0.0000,
10/17/2019 10:09:59 PM,57,DCH,32:07:55.387,00:01:40.003,1,1,A123_2p5Ah_ageing_90k_case,3.2871,-2.4972,23.7255,-0.0694,-0.2300,0.0000,
10/17/2019 10:10:09 PM,57,DCH,32:08:05.383,00:01:49.999,1,1,A123_2p5Ah_ageing_90k_case,3.2862,-2.4998,23.6187,-0.0764,-0.2529,0.0000,
10/17/2019 10:10:19 PM,57,DCH,32:08:15.384,00:02:00.000,1,1,A123_2p5Ah_ageing_90k_case,3.2854,-2.4998,23.6187,-0.0833,-0.2757,0.0000,
10/17/2019 10:10:29 PM,57,DCH,32:08:25.388,00:02:10.004,1,1,A123_2p5Ah_ageing_90k_case,3.2847,-2.4998,23.7255,-0.0902,-0.2985,0.0000,
10/17/2019 10:10:39 PM,57,DCH,32:08:35.396,00:02:20.012,1,1,A123_2p5Ah_ageing_90k_case,3.2842,-2.4972,23.7255,-0.0972,-0.3213,0.0000,
10/17/2019 10:10:49 PM,57,DCH,32:08:45.392,00:02:30.008,1,1,A123_2p5Ah_ageing_90k_case,3.2837,-2.4998,23.6187,-0.1041,-0.3441,0.0000,
10/17/2019 10:10:59 PM,57,DCH,32:08:55.390,00:02:40.006,1,1,A123_2p5Ah_ageing_90k_case,3.2832,-2.4998,23.8324,-0.1111,-0.3669,0.0000,
10/17/2019 10:11:09 PM,57,DCH,32:09:05.388,00:02:50.004,1,1,A123_2p5Ah_ageing_90k_case,3.2827,-2.4998,23.7255,-0.1180,-0.3897,0.0000,
10/17/2019 10:11:19 PM,57,DCH,32:09:15.383,00:02:59.999,1,1,A123_2p5Ah_ageing_90k_case,3.2823,-2.4972,23.8324,-0.1250,-0.4125,0.0000,
10/17/2019 10:11:29 PM,57,DCH,32:09:25.390,00:03:10.006,1,1,A123_2p5Ah_ageing_90k_case,3.2818,-2.4998,23.7255,-0.1319,-0.4353,0.0000,
10/17/2019 10:11:39 PM,57,DCH,32:09:35.388,00:03:20.004,1,1,A123_2p5Ah_ageing_90k_case,3.2813,-2.4998,23.7255,-0.1388,-0.4580,0.0000,
10/17/2019 10:11:49 PM,57,DCH,32:09:45.385,00:03:30.001,1,1,A123_2p5Ah_ageing_90k_case,3.2810,-2.4998,23.8324,-0.1458,-0.4808,0.0000,
10/17/2019 10:11:59 PM,57,DCH,32:09:55.394,00:03:40.010,1,1,A123_2p5Ah_ageing_90k_case,3.2805,-2.4998,23.7255,-0.1527,-0.5036,0.0000,
10/17/2019 10:12:09 PM,57,DCH,32:10:05.388,00:03:50.004,1,1,A123_2p5Ah_ageing_90k_case,3.2801,-2.4998,23.7255,-0.1597,-0.5264,0.0000,
10/17/2019 10:12:19 PM,57,DCH,32:10:15.405,00:04:00.021,1,1,A123_2p5Ah_ageing_90k_case,3.2798,-2.4998,23.6187,-0.1666,-0.5491,0.0000,
10/17/2019 10:12:29 PM,57,DCH,32:10:25.384,00:04:10.000,1,1,A123_2p5Ah_ageing_90k_case,3.2793,-2.4998,23.7255,-0.1735,-0.5719,0.0000,
10/17/2019 10:12:39 PM,57,DCH,32:10:35.390,00:04:20.006,1,1,A123_2p5Ah_ageing_90k_case,3.2790,-2.4998,23.7255,-0.1805,-0.5946,0.0000,
10/17/2019 10:12:49 PM,57,DCH,32:10:45.388,00:04:30.004,1,1,A123_2p5Ah_ageing_90k_case,3.2786,-2.4998,23.7255,-0.1874,-0.6174,0.0000,
10/17/2019 10:12:59 PM,57,DCH,32:10:55.396,00:04:40.012,1,1,A123_2p5Ah_ageing_90k_case,3.2781,-2.4998,23.7255,-0.1944,-0.6402,0.0000,
10/17/2019 10:13:09 PM,57,DCH,32:11:05.389,00:04:50.005,1,1,A123_2p5Ah_ageing_90k_case,3.2778,-2.4998,23.7255,-0.2013,-0.6629,0.0000,
10/17/2019 10:13:19 PM,57,DCH,32:11:15.396,00:05:00.012,1,1,A123_2p5Ah_ageing_90k_case,3.2774,-2.4998,23.7255,-0.2083,-0.6857,0.0000,
10/17/2019 10:13:29 PM,57,DCH,32:11:25.393,00:05:10.009,1,1,A123_2p5Ah_ageing_90k_case,3.2771,-2.4998,23.7255,-0.2152,-0.7084,0.0000,
10/17/2019 10:13:39 PM,57,DCH,32:11:35.403,00:05:20.019,1,1,A123_2p5Ah_ageing_90k_case,3.2766,-2.4972,23.8324,-0.2221,-0.7311,0.0000,
10/17/2019 10:13:49 PM,57,DCH,32:11:45.392,00:05:30.008,1,1,A123_2p5Ah_ageing_90k_case,3.2763,-2.4998,23.8324,-0.2291,-0.7539,0.0000,
10/17/2019 10:13:59 PM,57,DCH,32:11:55.384,00:05:40.000,1,1,A123_2p5Ah_ageing_90k_case,3.2759,-2.4998,23.7255,-0.2360,-0.7766,0.0000,
10/17/2019 10:14:09 PM,57,DCH,32:12:05.392,00:05:50.008,1,1,A123_2p5Ah_ageing_90k_case,3.2756,-2.4972,23.7255,-0.2430,-0.7994,0.0000,
10/17/2019 10:14:19 PM,57,DCH,32:12:15.398,00:06:00.014,1,1,A123_2p5Ah_ageing_90k_case,3.2753,-2.4972,23.7255,-0.2499,-0.8221,0.0000,
10/17/2019 10:14:29 PM,57,DCH,32:12:25.392,00:06:10.008,1,1,A123_2p5Ah_ageing_90k_case,3.2747,-2.4998,23.7255,-0.2569,-0.8449,0.0000,
10/17/2019 10:14:39 PM,57,DCH,32:12:35.384,00:06:20.000,1,1,A123_2p5Ah_ageing_90k_case,3.2744,-2.4972,23.7255,-0.2638,-0.8676,0.0000,
10/17/2019 10:14:49 PM,57,DCH,32:12:45.389,00:06:30.005,1,1,A123_2p5Ah_ageing_90k_case,3.2741,-2.4998,23.7255,-0.2707,-0.8904,0.0000,
10/17/2019 10:14:59 PM,57,DCH,32:12:55.394,00:06:40.010,1,1,A123_2p5Ah_ageing_90k_case,3.2737,-2.4998,23.6187,-0.2777,-0.9131,0.0000,
10/17/2019 10:15:09 PM,57,DCH,32:13:05.390,00:06:50.006,1,1,A123_2p5Ah_ageing_90k_case,3.2734,-2.4998,23.8324,-0.2846,-0.9358,0.0000,
10/17/2019 10:15:19 PM,57,DCH,32:13:15.393,00:07:00.009,1,1,A123_2p5Ah_ageing_90k_case,3.2729,-2.4998,23.7255,-0.2916,-0.9585,0.0000,
10/17/2019 10:15:29 PM,57,DCH,32:13:25.388,00:07:10.004,1,1,A123_2p5Ah_ageing_90k_case,3.2726,-2.4972,23.8324,-0.2985,-0.9813,0.0000,
10/17/2019 10:15:39 PM,57,DCH,32:13:35.390,00:07:20.006,1,1,A123_2p5Ah_ageing_90k_case,3.2722,-2.4998,23.7255,-0.3055,-1.0040,0.0000,
10/17/2019 10:15:49 PM,57,DCH,32:13:45.385,00:07:30.001,1,1,A123_2p5Ah_ageing_90k_case,3.2719,-2.4998,23.7255,-0.3124,-1.0266,0.0000,
10/17/2019 10:15:59 PM,57,DCH,32:13:55.395,00:07:40.011,1,1,A123_2p5Ah_ageing_90k_case,3.2714,-2.4998,23.8324,-0.3193,-1.0494,0.0000,
10/17/2019 10:16:09 PM,57,DCH,32:14:05.389,00:07:50.005,1,1,A123_2p5Ah_ageing_90k_case,3.2710,-2.4998,23.8324,-0.3263,-1.0721,0.0000,
10/17/2019 10:16:19 PM,57,DCH,32:14:15.394,00:08:00.010,1,1,A123_2p5Ah_ageing_90k_case,3.2707,-2.4998,23.7255,-0.3332,-1.0948,0.0000,
10/17/2019 10:16:29 PM,57,DCH,32:14:25.388,00:08:10.004,1,1,A123_2p5Ah_ageing_90k_case,3.2704,-2.4972,23.7255,-0.3402,-1.1175,0.0000,
10/17/2019 10:16:39 PM,57,DCH,32:14:35.391,00:08:20.007,1,1,A123_2p5Ah_ageing_90k_case,3.2699,-2.4998,23.7255,-0.3471,-1.1402,0.0000,
10/17/2019 10:16:49 PM,57,DCH,32:14:45.399,00:08:30.015,1,1,A123_2p5Ah_ageing_90k_case,3.2695,-2.4998,23.7255,-0.3540,-1.1629,0.0000,
10/17/2019 10:16:59 PM,57,DCH,32:14:55.385,00:08:40.001,1,1,A123_2p5Ah_ageing_90k_case,3.2692,-2.4998,23.8324,-0.3610,-1.1856,0.0000,
10/17/2019 10:17:09 PM,57,DCH,32:15:05.389,00:08:50.005,1,1,A123_2p5Ah_ageing_90k_case,3.2687,-2.4998,23.8324,-0.3679,-1.2083,0.0000,
10/17/2019 10:17:19 PM,57,DCH,32:15:15.382,00:08:59.998,1,1,A123_2p5Ah_ageing_90k_case,3.2683,-2.4972,23.7255,-0.3749,-1.2309,0.0000,
10/17/2019 10:17:29 PM,57,DCH,32:15:25.384,00:09:10.000,1,1,A123_2p5Ah_ageing_90k_case,3.2680,-2.4998,23.7255,-0.3818,-1.2536,0.0000,
10/17/2019 10:17:39 PM,57,DCH,32:15:35.395,00:09:20.011,1,1,A123_2p5Ah_ageing_90k_case,3.2675,-2.4998,23.8324,-0.3888,-1.2763,0.0000,
10/17/2019 10:17:49 PM,57,DCH,32:15:45.390,00:09:30.006,1,1,A123_2p5Ah_ageing_90k_case,3.2672,-2.4972,23.8324,-0.3957,-1.2990,0.0000,
10/17/2019 10:17:59 PM,57,DCH,32:15:55.385,00:09:40.001,1,1,A123_2p5Ah_ageing_90k_case,3.2668,-2.4998,23.8324,-0.4026,-1.3217,0.0000,
10/17/2019 10:18:09 PM,57,DCH,32:16:05.384,00:09:50.000,1,1,A123_2p5Ah_ageing_90k_case,3.2663,-2.4998,23.8324,-0.4096,-1.3444,0.0000,
10/17/2019 10:18:19 PM,57,DCH,32:16:15.383,00:09:59.999,1,1,A123_2p5Ah_ageing_90k_case,3.2660,-2.4998,23.7255,-0.4165,-1.3670,0.0000,
10/17/2019 10:18:29 PM,57,DCH,32:16:25.391,00:10:10.007,1,1,A123_2p5Ah_ageing_90k_case,3.2655,-2.4998,23.8324,-0.4235,-1.3897,0.0000,
10/17/2019 10:18:39 PM,57,DCH,32:16:35.386,00:10:20.002,1,1,A123_2p5Ah_ageing_90k_case,3.2651,-2.4998,23.8324,-0.4304,-1.4124,0.0000,
10/17/2019 10:18:49 PM,57,DCH,32:16:45.392,00:10:30.008,1,1,A123_2p5Ah_ageing_90k_case,3.2646,-2.4998,23.8324,-0.4373,-1.4350,0.0000,
10/17/2019 10:18:59 PM,57,DCH,32:16:55.384,00:10:40.000,1,1,A123_2p5Ah_ageing_90k_case,3.2643,-2.4998,23.8324,-0.4443,-1.4577,0.0000,
10/17/2019 10:19:09 PM,57,DCH,32:17:05.391,00:10:50.007,1,1,A123_2p5Ah_ageing_90k_case,3.2638,-2.4998,23.8324,-0.4512,-1.4804,0.0000,
10/17/2019 10:19:19 PM,57,DCH,32:17:15.397,00:11:00.013,1,1,A123_2p5Ah_ageing_90k_case,3.2634,-2.4998,23.8324,-0.4582,-1.5030,0.0000,
10/17/2019 10:19:29 PM,57,DCH,32:17:25.389,00:11:10.005,1,1,A123_2p5Ah_ageing_90k_case,3.2629,-2.4998,23.8324,-0.4651,-1.5257,0.0000,
10/17/2019 10:19:39 PM,57,DCH,32:17:35.395,00:11:20.011,1,1,A123_2p5Ah_ageing_90k_case,3.2626,-2.4998,23.8324,-0.4721,-1.5483,0.0000,
10/17/2019 10:19:49 PM,57,DCH,32:17:45.388,00:11:30.004,1,1,A123_2p5Ah_ageing_90k_case,3.2621,-2.4998,23.8324,-0.4790,-1.5710,0.0000,
10/17/2019 10:19:59 PM,57,DCH,32:17:55.391,00:11:40.007,1,1,A123_2p5Ah_ageing_90k_case,3.2616,-2.4998,23.8324,-0.4859,-1.5936,0.0000,
10/17/2019 10:20:09 PM,57,DCH,32:18:05.386,00:11:50.002,1,1,A123_2p5Ah_ageing_90k_case,3.2613,-2.4972,23.8324,-0.4929,-1.6162,0.0000,
10/17/2019 10:20:19 PM,57,DCH,32:18:15.393,00:12:00.009,1,1,A123_2p5Ah_ageing_90k_case,3.2607,-2.4998,23.7255,-0.4998,-1.6389,0.0000,
10/17/2019 10:20:29 PM,57,DCH,32:18:25.385,00:12:10.001,1,1,A123_2p5Ah_ageing_90k_case,3.2604,-2.4998,23.7255,-0.5068,-1.6615,0.0000,
10/17/2019 10:20:39 PM,57,DCH,32:18:35.403,00:12:20.019,1,1,A123_2p5Ah_ageing_90k_case,3.2599,-2.4998,23.7255,-0.5137,-1.6842,0.0000,
10/17/2019 10:20:49 PM,57,DCH,32:18:45.394,00:12:30.010,1,1,A123_2p5Ah_ageing_90k_case,3.2594,-2.4998,23.7255,-0.5207,-1.7068,0.0000,
10/17/2019 10:20:59 PM,57,DCH,32:18:55.387,00:12:40.003,1,1,A123_2p5Ah_ageing_90k_case,3.2589,-2.4972,23.8324,-0.5276,-1.7294,0.0000,
10/17/2019 10:21:09 PM,57,DCH,32:19:05.394,00:12:50.010,1,1,A123_2p5Ah_ageing_90k_case,3.2586,-2.4972,23.8324,-0.5345,-1.7521,0.0000,
10/17/2019 10:21:19 PM,57,DCH,32:19:15.393,00:13:00.009,1,1,A123_2p5Ah_ageing_90k_case,3.2580,-2.4998,23.8324,-0.5415,-1.7747,0.0000,
10/17/2019 10:21:29 PM,57,DCH,32:19:25.383,00:13:09.999,1,1,A123_2p5Ah_ageing_90k_case,3.2575,-2.4998,23.8324,-0.5484,-1.7973,0.0000,
10/17/2019 10:21:39 PM,57,DCH,32:19:35.391,00:13:20.007,1,1,A123_2p5Ah_ageing_90k_case,3.2570,-2.4998,23.8324,-0.5554,-1.8199,0.0000,
10/17/2019 10:21:49 PM,57,DCH,32:19:45.389,00:13:30.005,1,1,A123_2p5Ah_ageing_90k_case,3.2567,-2.4972,23.8324,-0.5623,-1.8425,0.0000,
10/17/2019 10:21:59 PM,57,DCH,32:19:55.394,00:13:40.010,1,1,A123_2p5Ah_ageing_90k_case,3.2562,-2.4998,23.9393,-0.5693,-1.8651,0.0000,
10/17/2019 10:22:09 PM,57,DCH,32:20:05.387,00:13:50.003,1,1,A123_2p5Ah_ageing_90k_case,3.2557,-2.4998,23.9393,-0.5762,-1.8877,0.0000,
10/17/2019 10:22:19 PM,57,DCH,32:20:15.394,00:14:00.010,1,1,A123_2p5Ah_ageing_90k_case,3.2554,-2.4998,23.9393,-0.5831,-1.9103,0.0000,
10/17/2019 10:22:29 PM,57,DCH,32:20:25.384,00:14:10.000,1,1,A123_2p5Ah_ageing_90k_case,3.2548,-2.4972,23.8324,-0.5901,-1.9329,0.0000,
10/17/2019 10:22:39 PM,57,DCH,32:20:35.392,00:14:20.008,1,1,A123_2p5Ah_ageing_90k_case,3.2543,-2.4972,23.9393,-0.5970,-1.9555,0.0000,
10/17/2019 10:22:49 PM,57,DCH,32:20:45.386,00:14:30.002,1,1,A123_2p5Ah_ageing_90k_case,3.2538,-2.4998,23.9393,-0.6040,-1.9781,0.0000,
10/17/2019 10:22:59 PM,57,DCH,32:20:55.392,00:14:40.008,1,1,A123_2p5Ah_ageing_90k_case,3.2533,-2.4972,23.9393,-0.6109,-2.0007,0.0000,
10/17/2019 10:23:09 PM,57,DCH,32:21:05.383,00:14:49.999,1,1,A123_2p5Ah_ageing_90k_case,3.2528,-2.4972,23.9393,-0.6178,-2.0232,0.0000,
10/17/2019 10:23:19 PM,57,DCH,32:21:15.388,00:15:00.004,1,1,A123_2p5Ah_ageing_90k_case,3.2525,-2.4972,23.9393,-0.6248,-2.0458,0.0000,
10/17/2019 10:23:29 PM,57,DCH,32:21:25.384,00:15:10.000,1,1,A123_2p5Ah_ageing_90k_case,3.2520,-2.4998,23.9393,-0.6317,-2.0684,0.0000,
10/17/2019 10:23:39 PM,57,DCH,32:21:35.383,00:15:19.999,1,1,A123_2p5Ah_ageing_90k_case,3.2515,-2.4998,23.9393,-0.6387,-2.0910,0.0000,
10/17/2019 10:23:49 PM,57,DCH,32:21:45.394,00:15:30.010,1,1,A123_2p5Ah_ageing_90k_case,3.2510,-2.4972,23.9393,-0.6456,-2.1136,0.0000,
10/17/2019 10:23:59 PM,57,DCH,32:21:55.387,00:15:40.003,1,1,A123_2p5Ah_ageing_90k_case,3.2505,-2.4998,23.9393,-0.6525,-2.1361,0.0000,
10/17/2019 10:24:09 PM,57,DCH,32:22:05.393,00:15:50.009,1,1,A123_2p5Ah_ageing_90k_case,3.2501,-2.4972,24.0462,-0.6595,-2.1587,0.0000,
10/17/2019 10:24:19 PM,57,DCH,32:22:15.386,00:16:00.002,1,1,A123_2p5Ah_ageing_90k_case,3.2496,-2.4998,24.0462,-0.6664,-2.1812,0.0000,
10/17/2019 10:24:29 PM,57,DCH,32:22:25.394,00:16:10.010,1,1,A123_2p5Ah_ageing_90k_case,3.2491,-2.4998,24.0462,-0.6734,-2.2038,0.0000,
10/17/2019 10:24:39 PM,57,DCH,32:22:35.387,00:16:20.003,1,1,A123_2p5Ah_ageing_90k_case,3.2486,-2.4998,23.9393,-0.6803,-2.2263,0.0000,
10/17/2019 10:24:49 PM,57,DCH,32:22:45.386,00:16:30.002,1,1,A123_2p5Ah_ageing_90k_case,3.2483,-2.4998,24.0462,-0.6873,-2.2489,0.0000,
10/17/2019 10:24:59 PM,57,DCH,32:22:55.396,00:16:40.012,1,1,A123_2p5Ah_ageing_90k_case,3.2478,-2.4998,24.0462,-0.6942,-2.2714,0.0000,
10/17/2019 10:25:09 PM,57,DCH,32:23:05.391,00:16:50.007,1,1,A123_2p5Ah_ageing_90k_case,3.2473,-2.4998,24.0462,-0.7011,-2.2940,0.0000,
10/17/2019 10:25:19 PM,57,DCH,32:23:15.384,00:17:00.000,1,1,A123_2p5Ah_ageing_90k_case,3.2467,-2.4998,24.0462,-0.7081,-2.3166,0.0000,
10/17/2019 10:25:29 PM,57,DCH,32:23:25.391,00:17:10.007,1,1,A123_2p5Ah_ageing_90k_case,3.2464,-2.4972,23.9393,-0.7150,-2.3391,0.0000,
10/17/2019 10:25:39 PM,57,DCH,32:23:35.385,00:17:20.001,1,1,A123_2p5Ah_ageing_90k_case,3.2459,-2.4998,24.0462,-0.7220,-2.3616,0.0000,
10/17/2019 10:25:49 PM,57,DCH,32:23:45.394,00:17:30.010,1,1,A123_2p5Ah_ageing_90k_case,3.2454,-2.4998,24.0462,-0.7289,-2.3841,0.0000,
10/17/2019 10:25:59 PM,57,DCH,32:23:55.386,00:17:40.002,1,1,A123_2p5Ah_ageing_90k_case,3.2451,-2.4972,24.0462,-0.7358,-2.4066,0.0000,
10/17/2019 10:26:09 PM,57,DCH,32:24:05.395,00:17:50.011,1,1,A123_2p5Ah_ageing_90k_case,3.2446,-2.4972,24.0462,-0.7428,-2.4292,0.0000,
10/17/2019 10:26:19 PM,57,DCH,32:24:15.389,00:18:00.005,1,1,A123_2p5Ah_ageing_90k_case,3.2442,-2.4972,24.0462,-0.7497,-2.4517,0.0000,
10/17/2019 10:26:29 PM,57,DCH,32:24:25.383,00:18:09.999,1,1,A123_2p5Ah_ageing_90k_case,3.2437,-2.4972,23.9393,-0.7567,-2.4742,0.0000,
10/17/2019 10:26:39 PM,57,DCH,32:24:35.393,00:18:20.009,1,1,A123_2p5Ah_ageing_90k_case,3.2432,-2.4998,24.0462,-0.7636,-2.4967,0.0000,
10/17/2019 10:26:49 PM,57,DCH,32:24:45.386,00:18:30.002,1,1,A123_2p5Ah_ageing_90k_case,3.2429,-2.4998,24.0462,-0.7706,-2.5192,0.0000,
10/17/2019 10:26:59 PM,57,DCH,32:24:55.394,00:18:40.010,1,1,A123_2p5Ah_ageing_90k_case,3.2424,-2.4972,23.9393,-0.7775,-2.5418,0.0000,
10/17/2019 10:27:09 PM,57,DCH,32:25:05.387,00:18:50.003,1,1,A123_2p5Ah_ageing_90k_case,3.2420,-2.4998,23.9393,-0.7844,-2.5643,0.0000,
10/17/2019 10:27:19 PM,57,DCH,32:25:15.394,00:19:00.010,1,1,A123_2p5Ah_ageing_90k_case,3.2417,-2.4998,23.9393,-0.7914,-2.5868,0.0000,
10/17/2019 10:27:29 PM,57,DCH,32:25:25.388,00:19:10.004,1,1,A123_2p5Ah_ageing_90k_case,3.2412,-2.4998,23.8324,-0.7983,-2.6093,0.0000,
10/17/2019 10:27:39 PM,57,DCH,32:25:35.394,00:19:20.010,1,1,A123_2p5Ah_ageing_90k_case,3.2408,-2.4998,24.0462,-0.8053,-2.6318,0.0000,
10/17/2019 10:27:49 PM,57,DCH,32:25:45.390,00:19:30.006,1,1,A123_2p5Ah_ageing_90k_case,3.2405,-2.4998,23.8324,-0.8122,-2.6543,0.0000,
10/17/2019 10:27:59 PM,57,DCH,32:25:55.396,00:19:40.012,1,1,A123_2p5Ah_ageing_90k_case,3.2400,-2.4998,23.9393,-0.8191,-2.6768,0.0000,
10/17/2019 10:28:09 PM,57,DCH,32:26:05.392,00:19:50.008,1,1,A123_2p5Ah_ageing_90k_case,3.2397,-2.4972,23.9393,-0.8261,-2.6993,0.0000,
10/17/2019 10:28:19 PM,57,DCH,32:26:15.386,00:20:00.002,1,1,A123_2p5Ah_ageing_90k_case,3.2393,-2.4998,23.9393,-0.8330,-2.7218,0.0000,
10/17/2019 10:28:29 PM,57,DCH,32:26:25.395,00:20:10.011,1,1,A123_2p5Ah_ageing_90k_case,3.2388,-2.4998,23.9393,-0.8400,-2.7442,0.0000,
10/17/2019 10:28:39 PM,57,DCH,32:26:35.385,00:20:20.001,1,1,A123_2p5Ah_ageing_90k_case,3.2385,-2.4998,23.9393,-0.8469,-2.7667,0.0000,
10/17/2019 10:28:49 PM,57,DCH,32:26:45.385,00:20:30.001,1,1,A123_2p5Ah_ageing_90k_case,3.2381,-2.4998,23.9393,-0.8539,-2.7892,0.0000,
10/17/2019 10:28:59 PM,57,DCH,32:26:55.395,00:20:40.011,1,1,A123_2p5Ah_ageing_90k_case,3.2378,-2.4998,23.9393,-0.8608,-2.8117,0.0000,
10/17/2019 10:29:09 PM,57,DCH,32:27:05.388,00:20:50.004,1,1,A123_2p5Ah_ageing_90k_case,3.2373,-2.4972,23.9393,-0.8678,-2.8342,0.0000,
10/17/2019 10:29:19 PM,57,DCH,32:27:15.398,00:21:00.014,1,1,A123_2p5Ah_ageing_90k_case,3.2370,-2.4972,23.9393,-0.8747,-2.8566,0.0000,
10/17/2019 10:29:29 PM,57,DCH,32:27:25.384,00:21:10.000,1,1,A123_2p5Ah_ageing_90k_case,3.2366,-2.4972,23.9393,-0.8816,-2.8791,0.0000,
10/17/2019 10:29:39 PM,57,DCH,32:27:35.392,00:21:20.008,1,1,A123_2p5Ah_ageing_90k_case,3.2363,-2.4998,23.9393,-0.8886,-2.9016,0.0000,
10/17/2019 10:29:49 PM,57,DCH,32:27:45.391,00:21:30.007,1,1,A123_2p5Ah_ageing_90k_case,3.2360,-2.4972,23.8324,-0.8955,-2.9240,0.0000,
10/17/2019 10:29:59 PM,57,DCH,32:27:55.389,00:21:40.005,1,1,A123_2p5Ah_ageing_90k_case,3.2356,-2.4972,23.8324,-0.9025,-2.9465,0.0000,
10/17/2019 10:30:09 PM,57,DCH,32:28:05.387,00:21:50.003,1,1,A123_2p5Ah_ageing_90k_case,3.2351,-2.4998,23.8324,-0.9094,-2.9689,0.0000,
10/17/2019 10:30:19 PM,57,DCH,32:28:15.383,00:21:59.999,1,1,A123_2p5Ah_ageing_90k_case,3.2348,-2.4998,23.8324,-0.9164,-2.9914,0.0000,
10/17/2019 10:30:29 PM,57,DCH,32:28:25.404,00:22:10.020,1,1,A123_2p5Ah_ageing_90k_case,3.2344,-2.4972,23.9393,-0.9233,-3.0139,0.0000,
10/17/2019 10:30:39 PM,57,DCH,32:28:35.391,00:22:20.007,1,1,A123_2p5Ah_ageing_90k_case,3.2341,-2.4998,23.9393,-0.9302,-3.0363,0.0000,
10/17/2019 10:30:49 PM,57,DCH,32:28:45.386,00:22:30.002,1,1,A123_2p5Ah_ageing_90k_case,3.2338,-2.4998,23.8324,-0.9372,-3.0587,0.0000,
10/17/2019 10:30:59 PM,57,DCH,32:28:55.380,00:22:39.996,1,1,A123_2p5Ah_ageing_90k_case,3.2334,-2.4998,23.9393,-0.9441,-3.0812,0.0000,
10/17/2019 10:31:09 PM,57,DCH,32:29:05.396,00:22:50.012,1,1,A123_2p5Ah_ageing_90k_case,3.2331,-2.4972,23.9393,-0.9511,-3.1037,0.0000,
10/17/2019 10:31:19 PM,57,DCH,32:29:15.387,00:23:00.003,1,1,A123_2p5Ah_ageing_90k_case,3.2327,-2.4998,23.9393,-0.9580,-3.1261,0.0000,
10/17/2019 10:31:29 PM,57,DCH,32:29:25.385,00:23:10.001,1,1,A123_2p5Ah_ageing_90k_case,3.2324,-2.4998,23.8324,-0.9649,-3.1485,0.0000,
